frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1252,  0,  46.333,  0.98,  1, 0.07, 0.00, 0.15, 0.03, 0.00, 1.21, 0.08, 0.00, 0.15, 0.00, 0.06, 0.35, 0.00, 0.00, 0.84, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1253,  0,  46.370,  0.98,  1, 0.03, 0.00, 0.11, 0.02, 0.00, 1.22, 0.05, 0.00, 0.12, 0.00, 0.08, 0.33, 0.03, 0.00, 0.81, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1254,  0,  46.407,  0.98,  1, 0.00, 0.00, 0.08, 0.00, 0.00, 1.21, 0.04, 0.00, 0.16, 0.00, 0.06, 0.29, 0.03, 0.00, 0.88, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1255,  0,  46.444,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.00, 1.42, 0.02, 0.00, 0.17, 0.00, 0.04, 0.23, 0.03, 0.00, 0.92, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1256,  0,  46.481,  0.98,  1, 0.01, 0.01, 0.14, 0.00, 0.00, 1.46, 0.01, 0.00, 0.20, 0.00, 0.14, 0.18, 0.05, 0.00, 0.81, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1257,  0,  46.519,  0.98,  1, 0.01, 0.01, 0.13, 0.00, 0.00, 1.48, 0.02, 0.00, 0.15, 0.00, 0.20, 0.23, 0.05, 0.00, 0.50, 0.06, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1258,  0,  46.556,  0.98,  1, 0.01, 0.01, 0.16, 0.00, 0.00, 1.28, 0.05, 0.00, 0.09, 0.00, 0.28, 0.26, 0.05, 0.00, 0.26, 0.11, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1259,  0,  46.593,  0.98,  1, 0.00, 0.00, 0.21, 0.00, 0.00, 1.26, 0.05, 0.00, 0.08, 0.00, 0.16, 0.28, 0.13, 0.10, 0.10, 0.25, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1260,  0,  46.630,  0.98,  1, 0.00, 0.00, 0.17, 0.00, 0.00, 1.27, 0.03, 0.00, 0.14, 0.00, 0.09, 0.23, 0.35, 0.36, 0.10, 0.25, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
1261,  0,  46.667,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.00, 1.35, 0.00, 0.00, 0.23, 0.00, 0.00, 0.26, 0.58, 0.57, 0.00, 0.14, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
1262,  0,  46.704,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 1.36, 0.00, 0.00, 0.26, 0.00, 0.00, 0.23, 0.66, 0.56, 0.00, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
1263,  0,  46.741,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.00, 1.34, 0.00, 0.00, 0.28, 0.00, 0.00, 0.16, 0.56, 0.35, 0.22, 0.04, 0.17, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
1264,  0,  46.778,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 0.00, 1.37, 0.00, 0.00, 0.27, 0.00, 0.05, 0.04, 0.40, 0.16, 0.53, 0.04, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
1265,  0,  46.815,  0.98,  1, 0.00, 0.00, 0.23, 0.00, 0.00, 1.38, 0.00, 0.00, 0.26, 0.00, 0.13, 0.02, 0.20, 0.07, 0.86, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00
1266,  0,  46.852,  0.98,  1, 0.00, 0.00, 0.20, 0.00, 0.00, 1.32, 0.03, 0.00, 0.19, 0.00, 0.18, 0.06, 0.08, 0.01, 0.72, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1267,  0,  46.889,  0.98,  1, 0.00, 0.00, 0.14, 0.00, 0.00, 1.25, 0.03, 0.00, 0.11, 0.00, 0.22, 0.18, 0.01, 0.00, 0.42, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1268,  0,  46.926,  0.98,  1, 0.00, 0.04, 0.03, 0.00, 0.00, 1.18, 0.03, 0.00, 0.03, 0.00, 0.18, 0.23, 0.00, 0.00, 0.09, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1269,  0,  46.963,  0.98,  1, 0.00, 0.04, 0.01, 0.00, 0.00, 1.25, 0.00, 0.00, 0.00, 0.00, 0.16, 0.33, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1270,  0,  47.000,  0.98,  1, 0.06, 0.04, 0.01, 0.00, 0.00, 1.20, 0.00, 0.00, 0.00, 0.00, 0.07, 0.40, 0.00, 0.00, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1271,  0,  47.037,  0.98,  1, 0.11, 0.04, 0.02, 0.00, 0.00, 1.32, 0.00, 0.00, 0.00, 0.00, 0.06, 0.52, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1272,  0,  47.074,  0.98,  1, 0.16, 0.05, 0.02, 0.00, 0.00, 1.30, 0.00, 0.00, 0.00, 0.00, 0.07, 0.55, 0.00, 0.00, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1273,  0,  47.111,  0.98,  1, 0.14, 0.05, 0.01, 0.00, 0.00, 1.44, 0.00, 0.00, 0.00, 0.00, 0.11, 0.50, 0.00, 0.00, 0.01, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1274,  0,  47.148,  0.98,  1, 0.14, 0.01, 0.02, 0.00, 0.00, 1.50, 0.00, 0.00, 0.00, 0.00, 0.16, 0.41, 0.00, 0.00, 0.15, 0.19, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1275,  0,  47.185,  0.98,  1, 0.14, 0.00, 0.05, 0.01, 0.00, 1.47, 0.01, 0.00, 0.00, 0.00, 0.16, 0.36, 0.00, 0.00, 0.19, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1276,  0,  47.222,  0.98,  1, 0.11, 0.00, 0.05, 0.01, 0.00, 1.41, 0.02, 0.00, 0.01, 0.00, 0.22, 0.30, 0.00, 0.00, 0.22, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1277,  0,  47.259,  0.98,  1, 0.06, 0.00, 0.02, 0.01, 0.00, 1.17, 0.02, 0.00, 0.02, 0.00, 0.21, 0.29, 0.00, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1278,  0,  47.296,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.00, 1.15, 0.02, 0.00, 0.04, 0.00, 0.27, 0.30, 0.00, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1279,  0,  47.333,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.00, 1.10, 0.01, 0.00, 0.04, 0.00, 0.24, 0.34, 0.03, 0.00, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1280,  0,  47.370,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.00, 1.18, 0.02, 0.00, 0.02, 0.00, 0.27, 0.34, 0.03, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1281,  0,  47.407,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.00, 1.15, 0.02, 0.00, 0.01, 0.00, 0.26, 0.31, 0.03, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1282,  0,  47.444,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 1.20, 0.04, 0.00, 0.00, 0.00, 0.27, 0.25, 0.04, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1283,  0,  47.481,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.00, 1.20, 0.04, 0.00, 0.00, 0.00, 0.28, 0.21, 0.04, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1284,  0,  47.519,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 0.00, 1.27, 0.03, 0.00, 0.02, 0.00, 0.30, 0.25, 0.04, 0.00, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1285,  0,  47.556,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.00, 1.34, 0.01, 0.00, 0.05, 0.00, 0.30, 0.30, 0.00, 0.00, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1286,  0,  47.593,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.00, 1.47, 0.00, 0.00, 0.06, 0.00, 0.27, 0.36, 0.00, 0.00, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1287,  0,  47.630,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 0.00, 1.54, 0.02, 0.00, 0.03, 0.00, 0.29, 0.37, 0.00, 0.00, 0.36, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1288,  0,  47.667,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 0.00, 1.58, 0.05, 0.00, 0.01, 0.00, 0.32, 0.37, 0.01, 0.00, 0.39, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1289,  0,  47.704,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 0.00, 1.59, 0.11, 0.00, 0.00, 0.00, 0.41, 0.40, 0.01, 0.00, 0.35, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1290,  0,  47.741,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.00, 1.50, 0.12, 0.00, 0.00, 0.00, 0.44, 0.39, 0.01, 0.00, 0.37, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1291,  0,  47.778,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.00, 1.44, 0.11, 0.00, 0.02, 0.00, 0.41, 0.37, 0.00, 0.00, 0.39, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1292,  0,  47.815,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.00, 1.46, 0.05, 0.00, 0.02, 0.00, 0.32, 0.35, 0.00, 0.00, 0.47, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1293,  0,  47.852,  0.98,  1, 0.00, 0.00, 0.11, 0.00, 0.00, 1.63, 0.02, 0.00, 0.02, 0.00, 0.32, 0.35, 0.00, 0.00, 0.46, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1294,  0,  47.889,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 0.00, 1.67, 0.00, 0.00, 0.01, 0.00, 0.33, 0.34, 0.00, 0.00, 0.41, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1295,  0,  47.926,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 0.00, 1.73, 0.00, 0.00, 0.01, 0.00, 0.32, 0.37, 0.00, 0.00, 0.37, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1296,  0,  47.963,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.00, 1.74, 0.01, 0.00, 0.01, 0.00, 0.30, 0.37, 0.00, 0.00, 0.39, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1297,  0,  48.000,  0.98,  1, 0.00, 0.00, 0.16, 0.00, 0.00, 1.75, 0.02, 0.00, 0.02, 0.00, 0.29, 0.37, 0.00, 0.00, 0.41, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1298,  0,  48.037,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.00, 1.67, 0.02, 0.00, 0.03, 0.00, 0.32, 0.33, 0.02, 0.00, 0.41, 0.28, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1299,  0,  48.074,  0.98,  1, 0.00, 0.00, 0.13, 0.00, 0.00, 1.65, 0.01, 0.00, 0.04, 0.00, 0.31, 0.32, 0.02, 0.00, 0.40, 0.22, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1300,  0,  48.111,  0.98,  1, 0.00, 0.00, 0.10, 0.00, 0.00, 1.62, 0.01, 0.00, 0.05, 0.00, 0.32, 0.36, 0.02, 0.00, 0.39, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1301,  0,  48.148,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 0.00, 1.56, 0.07, 0.00, 0.07, 0.00, 0.34, 0.33, 0.00, 0.03, 0.36, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1302,  0,  48.185,  0.98,  1, 0.00, 0.00, 0.04, 0.00, 0.00, 1.43, 0.12, 0.00, 0.07, 0.00, 0.40, 0.29, 0.00, 0.03, 0.39, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1303,  0,  48.222,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.00, 1.34, 0.12, 0.00, 0.09, 0.00, 0.43, 0.19, 0.00, 0.03, 0.49, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1304,  0,  48.259,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.00, 1.29, 0.11, 0.00, 0.10, 0.00, 0.41, 0.15, 0.00, 0.00, 0.69, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1305,  0,  48.296,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.00, 1.36, 0.10, 0.00, 0.12, 0.00, 0.37, 0.12, 0.00, 0.00, 0.86, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1306,  0,  48.333,  0.98,  1, 0.00, 0.00, 0.21, 0.00, 0.00, 1.44, 0.08, 0.00, 0.11, 0.00, 0.38, 0.16, 0.00, 0.00, 0.99, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1307,  0,  48.370,  0.98,  1, 0.00, 0.00, 0.23, 0.00, 0.00, 1.57, 0.03, 0.00, 0.10, 0.00, 0.45, 0.17, 0.00, 0.00, 1.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1308,  0,  48.407,  0.98,  1, 0.00, 0.00, 0.19, 0.00, 0.00, 1.61, 0.02, 0.00, 0.06, 0.00, 0.42, 0.22, 0.00, 0.00, 0.90, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1309,  0,  48.444,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.00, 1.63, 0.03, 0.00, 0.03, 0.00, 0.37, 0.30, 0.00, 0.00, 0.65, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1310,  0,  48.481,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 0.00, 1.55, 0.03, 0.00, 0.00, 0.00, 0.33, 0.40, 0.00, 0.00, 0.34, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1311,  0,  48.519,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.51, 0.02, 0.00, 0.00, 0.00, 0.34, 0.57, 0.02, 0.00, 0.12, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1312,  0,  48.556,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.59, 0.01, 0.00, 0.00, 0.00, 0.36, 0.63, 0.04, 0.00, 0.02, 0.04, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1313,  0,  48.593,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.69, 0.01, 0.00, 0.00, 0.00, 0.29, 0.68, 0.06, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1314,  0,  48.630,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.72, 0.00, 0.00, 0.00, 0.00, 0.28, 0.66, 0.04, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1315,  0,  48.667,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.00, 1.55, 0.00, 0.00, 0.00, 0.00, 0.20, 0.70, 0.03, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1316,  0,  48.704,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 1.43, 0.00, 0.00, 0.00, 0.00, 0.22, 0.67, 0.00, 0.00, 0.03, 0.08, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1317,  0,  48.741,  0.98,  1, 0.00, 0.00, 0.01, 0.00, 0.00, 1.24, 0.00, 0.00, 0.00, 0.00, 0.16, 0.60, 0.00, 0.00, 0.10, 0.14, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1318,  0,  48.778,  0.98,  1, 0.00, 0.00, 0.05, 0.00, 0.00, 1.18, 0.00, 0.00, 0.01, 0.00, 0.23, 0.55, 0.00, 0.00, 0.18, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1319,  0,  48.815,  0.98,  1, 0.00, 0.01, 0.08, 0.00, 0.00, 1.20, 0.00, 0.00, 0.00, 0.00, 0.23, 0.57, 0.00, 0.00, 0.26, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1320,  0,  48.852,  0.98,  1, 0.00, 0.02, 0.12, 0.00, 0.00, 1.43, 0.00, 0.00, 0.01, 0.00, 0.31, 0.59, 0.00, 0.00, 0.42, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
1321,  0,  48.889,  0.98,  1, 0.00, 0.02, 0.15, 0.03, 0.00, 1.61, 0.00, 0.00, 0.01, 0.00, 0.21, 0.57, 0.00, 0.00, 0.54, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
